3a8e3177e79f3fb2aed23db1771de1b7870196e5ce316091fd1316c01f85c7ce 79fa488f05a9f07f97f167bb483fdea47d6fdb64d9270e92de80897e167afbb0 c347687953031b99e824f5cd1e50d3ee8e58bb48b70afe282d46ddaf7851ab00 2749.79 1605246444
793b5f70573497064fdf2469834c4a8f86b3dd3d950fbcdbadbb932baf4adb30 49259dc45b8a396e39adfa79c02230bcb39b750c48bbd5a8c19a0d008efed5c2 3beaa05b5a6b8c3c808e34b9eb40961865d72d414bc3960e0c9e33860b4fcfc8 5133.22 1605240601
37eaa5773b4bd1dedd0b05a46cc2cb2a1cdf8b9dfad94992cd16bd363ab74e43 433dad2ad4337e6783f351d1a6b16d447670e16ab715a69911b84df582834774 1a545ed1969ac544835db6e7a1e39df1f1489ab7e8b375e32c9aedf0f60e49fb 4143.52 1605254820
f2fa8c049635f8ab6796d05fa3a57a5f342694c7f8586b6238fec25fbeca03df 7f664caa4a8abf951d991d2c720461247da45930d036da5c92e4422c5d2dbd4d 6176b4f33ffaf8a99b8b02fc6c73d5bd694bf7d6d77118ec4d84adc82d774a58 5872.28 1605234188
53b9c36af84557e980ed5104bc5af4fdb985ba63e8f458e3886bf064c7763262 f73b257e4a45f2c3cf27474a21742c1f60e67f93239690a6b83e3bed46beb7b7 9755171c19681b5c8a786a1e588af5b27da28f88ca1f264912668734f5316ef1 1482.37 1605230717
d49967186a28b6c128e6f54e63431389558f52961324865564ec301980fd1bdf 28983446f60f08324b7d2c3472f081bc803235272885cf5eca4a75ad4cc65667 66bd9d6d7f97b639ae0cc4e75e24018cf0205ad27eda800f24bef8579838fc3e 2522.01 1605243186
9ba4fb21c9944bda55838bd82fc4e31c0ba8fab7e9db7b9eaa33244330e4d526 f841d26f4f756fa011e946854335dc066713f90a7433d6ee83998e5760040f4e 77943d2fe5a82a5efefe2309f91b1f0c97fd9da705db6f291af3cd299ef49557 1998.37 1605247452
5b45f7b252777e81477523659b8286d3708fdc5803e1394cb999b9dbe8860a32 f5cf05af63f8d1558670ac606bc577f0053982357c43023fadf5e5603075c04b 771f4a0bb2326e66559869c586854d08c5fa3e43091650b5eabfbb16b00b3b2f 4393.86 1605234714
e231e9169c1113b860b024db3740aa57955677f12b844078f0e28f97515eb5d4 b560c1ac297780af95f3ffb19cda59bd84006a63a043d2d6bd2a3f05330937d9 b06422ce5cde959e1b9d258962d14d7562f0000f36c74e3cb25ac900cc103a03 9544.19 1605234045
49c1cc633ca277068d2832dedc8324b14b6fcbd5523de708abadf84a017d6cbb 882555b233362da4900f25272e6bb378eb20a2c27c8d5c2b799c3a5ba041e337 4637386a277f8eb4cc1d3e97ac8e50cff6867866a8d01877d2b7b38e08c494f8 1035.24 1605245064
c438b8aedab338dd09c31b1da0d3e041436809ffa404c8bbfe5bd54329070f77 e57a19810d4715a9ac1178fd5d4213afd37d87502ec8170a850543cd01f6a4e2 cef16ba3d0a5ab9e389fb306d03e9ddd79886d61900a07ce8a3031c4cb7f94b4 7606.41 1605237986
ae97e9301c7aaffdacf875886598e12b74e7d9b69375037530aa0e05a285c3b4 f53ded877a39d7303dce60322a633521f17a6a0c5f9e2058c2cebf63d95e45e7 250e7099a062d4840b9de443864cf5a0ed3dbab511fe3ba706fad3e155986cc8 6210.84 1605232463
39a34db56d29517fef89441cf6e72b1c2733880f38068c10d0a1fa4d64ff4051 890308be91599d566b42e1b07b7a8e167bcb2ca5429a1bdb19d2fc07f8556e3a 576472df5dc51bd6ac00a061618bebc5e85499cd12f4be3150ed19c40484037e 4017.52 1605249438
0eabc0803b272f9f07c089cfcab1871d8c8b7948a16cf58f0c8fdbdcc1cdc6d9 a9d91ca6c5fa44d1f5d37de75b1bbaa250964f5ba51530655c4d395ad77c00bc 4190fe4138414ded6e3a008762fe15a4384d8bb7c9f63b89526c78466d65de21 1869.06 1605231217
4a0291221469390c54acdd62c565fa394083704c198c2514db6b0522761c1ed2 b61058173f79f1bab1aee49cd5148cafc3baffcf5e4a0d19bd830a209b066f4e b41227a18be76faf4eb5e998b0ffdac139d339a3bcfb811be2f8ac0737d54715 2618.52 1605237565
de2bb739463898a1cc5b1b9d030dde51b0834077c5e62b234faf155dddd6e4ad c0519373881b008097127af5105dd8078f68425b103d756b5dadf6002c2f9437 088345b6fe425b09707ae34a44b9d98edc6174272220e54160881faa6e38f1a4 8229.09 1605247192
ddc785b11332e719f31707451e25b790c975c0ad24e394352f42297c75204695 87d2ba4a6238e73f20707624a97bcad93486874c96e8844cf468b3afd740abf2 3bcf40848ee8e1d0ca7a8a73992a2d0679d8ddee2a8c3f9f9128c2958f2aa780 4036.41 1605230616
cd1b9e064874b5ca6d82d9a43ab0caec276a5a796a48820891a293fe1d89271a 89301325fbcaad1f4d7129f6fc27afb5580bfc2ef9784e75a03e8a6b10340ea4 cf80cf8341618a837d788a18f43d860fc6ea602db11b7c8000eef22c6b5de9a9 1593 1605231676
0c8b8ac1402f5080c549ba8d135478971437d6a1ea50a833a374c9e0151ea8a3 ab2e17e3ab075ee7cb030b1ede890ef3c86bda2e53f570d9ce6ad2ccb65aca1d 3325eb612dccccd6b563d8de92c92e9dfe4dc62183f4838ed9631e0297804ec1 663.836 1605251951
426c48302308a399871cdc62d763e5b4e6da927f752fda6afd694416ef5b799f ed80379d77f5a3cbd8c60d85b694d31034842297f68958880efc807974527a43 9729cde7a8ce81ea2ccce3acb7cb2c43f91b3eb90f9c9589eef03ec7c5565998 4305.03 1605242747
db15d6732ff827c73d9c25083991bbd10f9224ff9e5562ee29e9ae8e01cade92 b3cdc16cef2fa22b6b03895ff3a10302ee6d767915859890073a8be16f8e17d2 86ca05dbdae2cf707b09347d87c5924bb286a7c0ff4eec27053a947e23167da4 975.228 1605241669
d85b09cd0efc4bc990709c44bb19c1d17c7ce26343210990cb6cd95708f54fc4 84b04f9206211e6cc31634685e9acb4a0b31fd144e24ffa53a125aa2cac26c19 0e7a6605e1faed7b1aa282919e5730507d96ec55ec1e437d6ccd5b1d00f7b096 351.56 1605249320
7ad4df095530907c38eb16f113e1761db5b8c64e9a9a2d5ef752ea52a529cd68 c4088723fd7e15d28fbbe1d593e7504be6cbe6d817495d11c34aaeb4513b8fa1 f05fc27aec77698aa7536b9ae0f5b67b6cf0c6b77089e5d370a24f1999046d67 4867.32 1605239114
a49e29b9428acce009f4b1eff90282fc92c494a6f003c3139801fce3ae15e31e f1195d96bc65cf1fab7f0f6981f10bf248d66287ee1fee19cc2a302c90814a97 86ba636356f94c50f9234fec636822021c429c13bee2cf12889780efbcd1fca3 4135.53 1605240440
0f4d8b5ab16f6d43d7e4f0226d8d8bf45f45bb8cacbc56eef81b38d3530c6ed4 f05fc27aec77698aa7536b9ae0f5b67b6cf0c6b77089e5d370a24f1999046d67 01e7dc1da49ec965dbdc6a26df33c1cf566af77e8f55eee0a75fb474433fc5b5 8587.8 1605248468
99780f2a0a658c86ff8bcbe8073467243868347d131800ce565e30c91a32e360 82807db0fbc642e9a7db60e6629bff5a7f110cc173a8aca6af8a450fef9f7dbe f608a234bbdf2ac15170334091699ddb105d7f330dbe1afac19c2f0a67239c30 4165.34 1605237794
87811ef712b201ef5f1f840c0e5b6d0f81bc29a9406e295832e306ec8ccdc5aa 92f3e31c36d530e1d22d61bef27f5768e01017142c6725a3b97bc275ccd76338 0fe2a56d5db88036c06361f45d933b7201b4489c7630e49eab1257bd233e3b89 2025.62 1605252613
1a787c1428f302ac6665f6ab1f13b49821ac28f1c212b4d05340f62b47ebfd61 dd25308f32a9d9273dc44aff3980401d9c7295a583cc5480aeb6f505e32ffb77 f9bfff6abad612a31d3bbf245bce54ee44486cf71ef4886d7d2630c91585734c 3674.58 1605235213
1ff7bb2b3177b4252e71a4935e92625011b2a3f56880b1a99ba9d9086fff32ec 2c3b15a65a03cb43bf15fcd794f62b429d3fcad94e29f1d4e18a057f5afffc7a 2d701ef9c513cfc3569d43e314f0c8b473a2d17d91140f58be6d1f9f23532ef9 1493.36 1605243701
3f4412cd361c945f27181323bd80bb74641c96f532894886dad8e05e580b3e34 e0cdc61d5b3ca4937713a6be829f92e22ad7ff282e09e34b36caa9efe6956c16 5df83c455eb608544e379d1e7eae38449fd46e77641a6032c2f3edefc9366ae9 4123.07 1605239084
6fa62943b01babf3fd0421bbcc3829ada08159ca93b283da3b36dfb6ef14cb7f 11a6a03bb9069522e97f7cd9b7397f92c416e934c9c400bf62dc9c0e1a4b9091 4961b26dd8c3f64b6ca27194eb5485a15c1ef444576214c3b9ab193ed27e0dab 8976.67 1605232325
bc53bf90f27636d05e4b0ce5e004030118ae81717bb45f04b0a1d0a8e9ef4fcd c3d06e23f92cef721e0f36b856cf1ad60dca68fb8a3be931ecf7b169e9f2c6bd e61f9f18cb278874f0852ec865422171128be4b3318e8d75eb144478f5029ee0 5724.85 1605254706
e9dcfab133c652840fb55b73597bb327acfa485e6d07aae98394cfd5df296c66 84b04f9206211e6cc31634685e9acb4a0b31fd144e24ffa53a125aa2cac26c19 cd7ba314f168aefdd9b2d4dcdfd2089cc8fa3fae041c51aa76821bf015df0025 2772.7 1605233585
1d33d90f5b4f1c8c598074c0333f62b851a4d616505cf84cc4f053f8de104a60 6220b961547fd7fdc5d3bc0f8408aff5d6e0ef401a4e1726571a0fd520cc314c 95e22d8408c09e57af5bbd42c9e6b380901606e8b41e83a65f0ac32c8275c57f 5257.18 1605231812
507a071e021da01e3734078ee3a830e8cec65d72f4cf87689ae2b53da7d532ca 576472df5dc51bd6ac00a061618bebc5e85499cd12f4be3150ed19c40484037e e976881392ae82e7e35355d6d95ece989aaf55ccf4846b175667b93a008ef11d 7942.98 1605244689
6fa47ba6fb5269f7cba1d706783b618e1525a608bed0548a10d440f1fe1a2049 7ed8f8306b9b7537a507aa64be540b2cabb1aed81b911f18d03b67b08c1a3a21 152112b38f9d4d15ec8717b17e5f3afceec1670fb97a7696c24bafb6582cc199 4507.9 1605242906
9cca5a817a0fa9e55728dec272d39a0a96270d8b6d6f83d3b9a5161651d3b60f ee83460e7b76a70b57454eda4cf2228b9db6063b14a4f0dfccc67a5cf7a8ba05 be8f9cc6a46503437bd4e101a9e4501006fc4e3bdfe34854d5a9419e4f94ad0e 1462.81 1605252725
dce589ce365aab4a9fc2a1680684db9526d3c7c5cc638c183889f20d2104eb93 f9967dace5f626d0d3cbf6d81150d827fa47ee0c664029852a9d6b09b7b62ed0 168846c7bfa5fb2176ee37d5e0a9d144f4350c33183504e5009e87c54b971a8f 2384.87 1605231225
1dee659b630ed2f9688c888dcbfe4882fddc801bde57e6179edad0c444316a9f 341c863de84da54abbc91c9f8e456756c15c0ff39261a7da19ae5822cb01682c d458513e1c8ae6354bbcaa908ca3b12b0fdfead383da033b2839298db9893060 1963.88 1605246951
1b10a609ef4b174a2cf9d9043bb88bdd588623165d46cdb5e1191be7dc9c7ba1 705b0e4d8ad7e0be96de7053daafb4e57230e9d63cf747c93a5e8b82766e05bf 93cb5ba81126f172b9f15ceeb049d8c7d7ef09ea88b33fc18292dfa4c7555d37 4329.34 1605246218
47cad8ef472c5956baa985b7da212a62bbd0bf2893f64d6f5495bc2c42045c81 99d296e389b59da0d1f28c5707c9453a56806fec334d409bd2108cf1c5bc1391 5f376d4d994d83087cc965124463672d560b8a54426dec92a96a7ac434711e80 1488.73 1605238608
